Nick,Message,Timestamp
antaries7,@bitstorm_ that's because the master used up his regeneration cycle so he resorts to steal bodies till he was finally given a new cycle,2019-01-22 22:56:49
jonendorf,mind ikeaaaa,2019-01-22 22:56:53
jive_turkey1999,contact,2019-01-22 22:56:54
mogunsnammo,doktaaah,2019-01-22 22:56:59
fr4gal0t,:),2019-01-22 22:56:59
mogunsnammo,ikeaaa,2019-01-22 22:57:06
draugur_,"good info metalunamutant2000, thx",2019-01-22 22:57:10
spectra_twilight,it's the blue engine!,2019-01-22 22:57:12
samael75,saved,2019-01-22 22:57:12
ram99a,warriors of the deep is amazing.,2019-01-22 22:57:13
spidweb,"@captainjackscodpiece lost, but not lost enough.",2019-01-22 22:57:14
damage_inc_1,cops r here,2019-01-22 22:57:16
laura_page,oh hey turlough i missed your whacky theme music,2019-01-22 22:57:20
metalunamutant2000,"@draugur_ i thought back then & now - cast different actors! hen can assume forms, use a different actor, you only need show the prop once of twice.",2019-01-22 22:57:26
quiksand,be right back seizure,2019-01-22 22:57:36
peaeyeennkay,*tegan performs planned percussive maintenance on the tardis*,2019-01-22 22:57:36
wuschj,ugh how he get the sword,2019-01-22 22:57:38
captainjackscodpiece,turlough with the save!,2019-01-22 22:57:41
ram99a,medieval misfits,2019-01-22 22:57:43
margflower,haha i forgot turlough has no idea who this guy is,2019-01-22 22:57:44
captainjotaro,medieval misfits,2019-01-22 22:57:45
mitsukara,"""medieval misfits!""",2019-01-22 22:57:48
strawberryrosegarden,double tegan :p,2019-01-22 22:57:51
zero1wolf,:),2019-01-22 22:57:52
mitsukara,"man, this serial totally should've featured in the trailer",2019-01-22 22:57:57
valeyard_x,turlough speaks the truth.,2019-01-22 22:57:57
gbthevamp,medieval misfit!,2019-01-22 22:58:02
howel,"karma, karma, karma kamelion :d",2019-01-22 22:58:03
kineticpause,tegan,2019-01-22 22:58:04
bitstorm_,master > magikarp > 5th doctor,2019-01-22 22:58:07
comanderskittles,kamalen changes into me and you see a fat iduit,2019-01-22 22:58:08
xeneri,medieval misfits! :d,2019-01-22 22:58:08
kinhalchemist,:),2019-01-22 22:58:11
fr4gal0t,k9 upgrade!,2019-01-22 22:58:12
babu_02,ok hand,2019-01-22 22:58:15
dyveklykan,it did.,2019-01-22 22:58:15
serenity39,anyone wanna do shield of arrav?,2019-01-22 22:58:18
spidweb,tegan looks so sad.,2019-01-22 22:58:18
valeyard_x,turlough speaks the truth,2019-01-22 22:58:25
metalunamutant2000,so are seeing the total exent of the movement kamelion prop is capable of right now,2019-01-22 22:58:26
xeneri,"oh no, please don't present kamelion",2019-01-22 22:58:31
jonendorf,seems like nyssa left us :|,2019-01-22 22:58:31
spectatorlo_ol,burn,2019-01-22 22:58:34
draugur_,"thats true too, must have been a actors union thing metalunamutant2000",2019-01-22 22:58:34
captainjackscodpiece,put kamelion in a closet and forget about him for a while,2019-01-22 22:58:41
captainjotaro,doctor: kamelion will be our new coat hanger!,2019-01-22 22:58:44
livinginvideo,"medieval misfats, by playmates, collect all, only at kiddie city and kaybee toys!",2019-01-22 22:58:44
0uchthathurt,dog tour!,2019-01-22 22:58:46
c141c130,tom servo,2019-01-22 22:58:48
callen92,"oh no, warriors of the deep is next",2019-01-22 22:58:52
kigf,eggselent,2019-01-22 22:58:53
fr4gal0t,prop ever,2019-01-22 22:58:58
spectatorlo_ol,k9 2.0,2019-01-22 22:59:00
bitstorm_,yes new assistant please,2019-01-22 22:59:01
seanpbrody,he'd make an excellent hat rack,2019-01-22 22:59:02
valeyard_x,why can't he look to his left?,2019-01-22 22:59:06
metebelis3,love the iron maiden tardis,2019-01-22 22:59:10
samael75,das rayzist,2019-01-22 22:59:16
hernco,"""not even an actor in a suit. if he was, he might stick around longer.""",2019-01-22 22:59:22
captainjackscodpiece,abraham lincoln of the hall of presidents can whip kamelion upside the head,2019-01-22 22:59:22
mistersp00n,"come along kamelion, let me show you the tardis cupboard...",2019-01-22 22:59:22
rafael_de8,"jeez, tegan, rude!",2019-01-22 22:59:26
livinginvideo,@valeyard_x not a ambi-turner,2019-01-22 22:59:28
quiksand,u could put a hat right on his head,2019-01-22 22:59:28
toratora_tt,"send chameleon to me please,tegan model preferred",2019-01-22 22:59:29
serenity39,that thing is creepy asf,2019-01-22 22:59:31
valeyard_x,no five doctors?,2019-01-22 22:59:39
comanderskittles,iron maden is a band,2019-01-22 22:59:42
spidweb,remember in the romans when the companions genuinely liked each other.,2019-01-22 22:59:43
dyveklykan,what about the eye of orion.,2019-01-22 22:59:51
vivtheimplier,eye of orion,2019-01-22 22:59:51
adomnom,@spectatorlo_ol you mean k9 v4 right?,2019-01-22 22:59:51
valeyard_x,eye of orion. no five doctors?,2019-01-22 22:59:54
fr4gal0t,bye tegan.. out you go,2019-01-22 22:59:58
ram99a,no eye of orion for us,2019-01-22 22:59:58
draugur_,:d mistersp00n,2019-01-22 22:59:59
kineticpause,indeed,2019-01-22 23:00:03
mclarenmercedes_,he always eye of orion,2019-01-22 23:00:05
bitstorm_,"get rid, kepp the androis",2019-01-22 23:00:06
quiksand,wheres nyssa :(,2019-01-22 23:00:08
laura_page,kamelion is fabulous,2019-01-22 23:00:09
southernuk,"oh tegan, make up yer mind lass",2019-01-22 23:00:09
callen92,no 5 doctors,2019-01-22 23:00:12
valeyard_x,no five doctors?????,2019-01-22 23:00:12
metalunamutant2000,@draugur_ :d i have an image in my mind of kamelion with an equity card preventing him from being from the show,2019-01-22 23:00:12
michaeljayfoxy,we ain't gonna see it :(,2019-01-22 23:00:12
seanpbrody,@spidweb they loved each other in the romans,2019-01-22 23:00:13
kigf,show her the eye of the tiger instead,2019-01-22 23:00:15
kinhalchemist,:d,2019-01-22 23:00:18
sunshift,:),2019-01-22 23:00:18
laura_page,he already wants a room!!!!,2019-01-22 23:00:19
icemaniacgaming,gotem :d,2019-01-22 23:00:19
serenity39,trolled,2019-01-22 23:00:19
cupoftea0,"no 5 doctots story, so we move onto warriors of the deep [ 1984 ]",2019-01-22 23:00:20
mrkaharvey,now for 5 doctors...oh wait nm,2019-01-22 23:00:21
kineticpause,she wants to see the eye,2019-01-22 23:00:23
rafael_de8,:d,2019-01-22 23:00:27
fr4gal0t,5 doctors isn't on the schedule.,2019-01-22 23:00:27
iridiumsix,fifth doc is a troll,2019-01-22 23:00:27
bitstorm_,oh yuo,2019-01-22 23:00:27
spidweb,@seanpbrody a lot.,2019-01-22 23:00:28
callen92,warriors of the deep is awful,2019-01-22 23:00:29
sincerelysulu,:d,2019-01-22 23:00:29
draugur_,:d metalunamutant2000,2019-01-22 23:00:30
quiksand,:d,2019-01-22 23:00:30
pup314,smarmy little git,2019-01-22 23:00:30
drjoshua1963,lolled,2019-01-22 23:00:33
0uchthathurt,troll hanger,2019-01-22 23:00:34
creamypjg,no not the mind probe,2019-01-22 23:00:35
captainjackscodpiece,ambition ? bbc budget,2019-01-22 23:00:35
reppter99,tegan is grill,2019-01-22 23:00:37
potassionite,oh boy warriors of the deep,2019-01-22 23:00:38
laura_page,oooo tension doctor,2019-01-22 23:00:38
horribulus,:d,2019-01-22 23:00:41
serenity39,doctor who doctor troll,2019-01-22 23:00:42
brickie78,warriors on the cheap!,2019-01-22 23:00:42
xeneri,and this should be when we see the five doctors.... if not for terry nation's estate :/,2019-01-22 23:00:44
potassionite,time for the episode that killed doctor who,2019-01-22 23:00:45
captainjackscodpiece,ambition > bbc budget,2019-01-22 23:00:45
dyveklykan,"well, no pat, no jon, no fake hartnell, but wobbly lizards on the way.",2019-01-22 23:00:45
kigf,was there one with 5 doctors in it?,2019-01-22 23:00:46
mogunsnammo,smoothy,2019-01-22 23:00:51
mitsukara,"that conclusion for the master was a bit anticlimactic, but i guess they wanted to lead right into the five doctors",2019-01-22 23:00:51
watch_it_spaceman,if only the five doctors was on the schedule... :'(,2019-01-22 23:00:53
mistersp00n,>> insert five doctors here <,2019-01-22 23:00:53
phallictrebek,new console incoming,2019-01-22 23:00:55
captainjotaro,"and so, kamelion joins the crew....only to stay in another room in the tardis off-screen.",2019-01-22 23:00:58
hallsvarietypack,they never used him again after this due to the operator/inventor of the robot passing away so no one knew how to make him work. supprisingly they didn't just make him transform into someone who could move...,2019-01-22 23:01:01
strawberryrosegarden,rip 5 doctors,2019-01-22 23:01:04
hobbitdude13,someone should whip up a burner channel so we can all go there and watch the five doctors,2019-01-22 23:01:04
quiksand,no cinco de dotores,2019-01-22 23:01:05
mentalmidgetslayer,michael jackson?,2019-01-22 23:01:05
moneyjuicedaddy,we're already done with the 5th ?,2019-01-22 23:01:06
babu_02,seems to be hard to find the five doctors to watch,2019-01-22 23:01:08
laura_page,gotcha tegan,2019-01-22 23:01:09
pistachius,ace is girl,2019-01-22 23:01:09
jonendorf,i like 5th doctor's ending theme :),2019-01-22 23:01:10
fr4gal0t,to bad 5 doctors would be awesome..,2019-01-22 23:01:11
draugur_,5 doctors is so good,2019-01-22 23:01:13
wuschj,"as a kid growing up, all i remember now i the cut to pbs fundraising",2019-01-22 23:01:15
vivtheimplier,i think i'm gonna pass on warriors. come back for planet of fire and caves.,2019-01-22 23:01:16
creamypjg,soulja boi ooh,2019-01-22 23:01:19
seanpbrody,no raston warrior robot,2019-01-22 23:01:26
metalunamutant2000,"to recap 5 doctors: 3 doctors, 1 replacement doctor and some stock footage wander around wales pretending its gallifrey",2019-01-22 23:01:28
serenity39,no 5 phds?,2019-01-22 23:01:33
jive_turkey1999,warriors of the deep next...oh no,2019-01-22 23:01:33
valeyard_x,i need the five doctors!,2019-01-22 23:01:37
pup314,kamelion is still in the tardis. maybe they will show him in new who,2019-01-22 23:01:38
shadowvoidburn,it's the eye of the doctor and the thrill of his plight,2019-01-22 23:01:40
dyveklykan,america got to see the five doctors before the uk...,2019-01-22 23:01:43
fr4gal0t,however the two doctors (2nd and 6th) is on the schedule for tomorrow,2019-01-22 23:01:45
quiksand,is nyssa ded?,2019-01-22 23:01:46
iridiumsix,"the story for warriors is great. the effects, not so much....",2019-01-22 23:01:47
creamypjg,somebody put soulja boy and the 1980 theme together,2019-01-22 23:01:49
watch_it_spaceman,now someone said rifftracks did the five doctors? hmmm.. i'd like to see that.,2019-01-22 23:01:50
mogunsnammo,@hobbitdude13 great idea!,2019-01-22 23:01:50
metalunamutant2000,and more importantly we wont see no not the mind probe,2019-01-22 23:01:54
mitsukara,"synopsis of the five doctors: jon pertwee a sped-up man from power rangers is the deadliest creature in the universe, defeats if five seconds later",2019-01-22 23:02:02
pup314,the scoop of rssilon,2019-01-22 23:02:04
potassionite,can we really face the myrka?,2019-01-22 23:02:04
damage_inc_1,4 out of 5 doctors recommend who,2019-01-22 23:02:09
potassionite,is the chat ready for karate vs the myrka?,2019-01-22 23:02:12
valeyard_x,@pup314 - kamelion dies in of androzani.,2019-01-22 23:02:16
comanderskittles,@toratora_tt you my dear make up for thare being no five doctors,2019-01-22 23:02:19
seanpbrody,@watch_it_spaceman i went to that live in a theater,2019-01-22 23:02:23
pup314,the whoziwhatsis of rassilon,2019-01-22 23:02:24
aerohamster32,i don't understant why kamelion wasn't just a guy in a robot suit.,2019-01-22 23:02:24
creamypjg,castellan not want mind probe,2019-01-22 23:02:25
sayhellotindog,the five doctors is worth watching for troughton alone,2019-01-22 23:02:29
metalunamutant2000,myrka time,2019-01-22 23:02:29
mogunsnammo,tremendous,2019-01-22 23:02:33
mitsukara,"also, a man pretends to be the first doctor, and we see stock footage of william hartnell and tom baker",2019-01-22 23:02:36
captainjotaro,"the should've called it ""the four doctor"" tom baker was briefly in it and it was only stock footage.",2019-01-22 23:02:36
valeyard_x,no! not the mind probe!,2019-01-22 23:02:41
quiksand,chat is nyssa ded :(,2019-01-22 23:02:43
potassionite,"@mitsukara to be fair rassilon is a real piece of work, his trapment in the divergent universe was a blessing",2019-01-22 23:02:45
mitsukara,"then, the fifth doctor meets the second and third doctors",2019-01-22 23:02:49
pup314,if adric is not dead then neither is kamelion,2019-01-22 23:02:49
seanpbrody,was pretty good. but i was explaining to my friend that they made it look worse than it is. he didn't believe me,2019-01-22 23:03:05
0uchthathurt,nyssa is alive on terminus,2019-01-22 23:03:09
mitsukara,it is a fun serial though,2019-01-22 23:03:10
valeyard_x,@pup314 the doctor killed kamelion. the man who wouldn't.,2019-01-22 23:03:17
mitsukara,"@potassionite i'm not talking about rassilon, i'm talking about that killer android in the death zone",2019-01-22 23:03:26
toratora_tt,"thank you skittles,you are too kind",2019-01-22 23:03:28
mogunsnammo,memes,2019-01-22 23:03:29
quiksand,nyssa alive,2019-01-22 23:03:31
creamypjg,we get to see peri?,2019-01-22 23:03:32
seanpbrody,"to be fair on 5 doctors, nobody had seen the shada footage of tom baker yet",2019-01-22 23:03:34
dyveklykan,1984,2019-01-22 23:03:34
southernuk,"guys, it's time for the next episode. doctor hype",2019-01-22 23:03:37
callen92,can't wait to see that woman try to drop-kick the myrka,2019-01-22 23:03:38
valeyard_x,heathrow 1981,2019-01-22 23:03:40
captainjackscodpiece,@quiksand no she isn't. she is on a ship with a whole bunch of junkies and plague,2019-01-22 23:03:42
ram99a,is this necessary?,2019-01-22 23:03:43
jive_turkey1999,heathrow 1981,2019-01-22 23:03:48
mogunsnammo,heathrow 1981,2019-01-22 23:03:49
dude_wheres_my_tardis,kill the doctor,2019-01-22 23:03:54
valeyard_x,is this necessary?,2019-01-22 23:03:54
seanpbrody,is this necessary,2019-01-22 23:03:54
mitsukara,i do like the five doctors,2019-01-22 23:03:55
mclarenmercedes_,heathrow 1981,2019-01-22 23:03:56
dyveklykan,peri arrives toward the end of the season.,2019-01-22 23:03:56
potassionite,@mitsukara the raston warrior robots?,2019-01-22 23:03:56
mogunsnammo,you cant mend people can you,2019-01-22 23:04:01
mclarenmercedes_,kill the doctooohhh,2019-01-22 23:04:02
southernuk,cybermen!!,2019-01-22 23:04:03
samael75,you cant mend salami sandwich,2019-01-22 23:04:04
mistersp00n,i love pip's trailers :),2019-01-22 23:04:05
creamypjg,you cant mend people can you,2019-01-22 23:04:09
mitsukara,but the three doctors is better,2019-01-22 23:04:09
potassionite,you are being a very stupid woman,2019-01-22 23:04:11
quiksand,@captainjackscodpiece maybe i'll see her then :d,2019-01-22 23:04:11
strawberryrosegarden,that isn't a very original observation...,2019-01-22 23:04:12
dude_wheres_my_tardis,stupid woman,2019-01-22 23:04:15
antaries7,@quiksand she's dr nyssa now,2019-01-22 23:04:17
valeyard_x,you can't mend people can you!,2019-01-22 23:04:18
pup314,the only companion worse than peri is mel,2019-01-22 23:04:19
maximo_3,that isn't a very original observation,2019-01-22 23:04:20
penguinbrony24,is this necessary?,2019-01-22 23:04:21
metalunamutant2000,@valeyard_x kamelion basically begs for death and doctor obliges him - point blank in the chest,2019-01-22 23:04:22
mogunsnammo,howzat!,2019-01-22 23:04:23
potassionite,heathrow some a hundred and forty million years ago,2019-01-22 23:04:26
jive_turkey1999,you cant mend people can you?,2019-01-22 23:04:27
dude_wheres_my_tardis,dont be shilly!!!!!!!,2019-01-22 23:04:28
callen92,heathrow 1500000bc,2019-01-22 23:04:29
coffeefilter,can you?,2019-01-22 23:04:30
mclarenmercedes_,is this necessary,2019-01-22 23:04:33
koreyplays,heathrow,2019-01-22 23:04:33
altplusw,you cant mend people can you,2019-01-22 23:04:33
seanpbrody,he's of guildford surely,2019-01-22 23:04:35
drewsky419,heathrow 1981,2019-01-22 23:04:35
captainjackscodpiece,@quiksand there is always big finish,2019-01-22 23:04:37
mitsukara,"also: susan was in it, which is cool, but she barely anything and sprains her ankle, which kinda isn't",2019-01-22 23:04:37
cupoftea0,"no 5 doctots, so we move onto warriors of the deep [ 1984 ]",2019-01-22 23:04:38
ram99a,i feel like i'm married to this marathon,2019-01-22 23:04:40
potassionite,i'm not going to let you stop me now,2019-01-22 23:04:40
marmoteador,shilly,2019-01-22 23:04:40
la_villanelle,oh deadric,2019-01-22 23:04:42
punkzombieslayer,can you?,2019-01-22 23:04:42
comanderskittles,@toratora_tt 'bops nose',2019-01-22 23:04:43
volerikan,rip adric,2019-01-22 23:04:44
mclarenmercedes_,you can't mend people can you,2019-01-22 23:04:44
babu_02,the two doctors has jamie in it,2019-01-22 23:04:47
retrorex80,the old memes were better,2019-01-22 23:04:48
metalunamutant2000,"the man who never would , unless you request it then blam",2019-01-22 23:04:48
captainjackscodpiece,@quiksand nobody comes back unless they are the brigadier,2019-01-22 23:04:49
mitsukara,and they still don't manage to say whether susan is a timelord or not,2019-01-22 23:04:53
dyveklykan,season 21 and davison's final series.,2019-01-22 23:04:56
mogunsnammo,looking forward to watching of androzani with you lot,2019-01-22 23:04:58
quiksand,@antaries7 oh k :(,2019-01-22 23:04:59
retrorex80,no jamie no,2019-01-22 23:05:03
valeyard_x,no five doctors!,2019-01-22 23:05:05
ram99a,oh heck yes warriors of the deep,2019-01-22 23:05:07
dude_wheres_my_tardis,tom baker not in 5 doctors,2019-01-22 23:05:07
quiksand,@captainjackscodpiece,2019-01-22 23:05:10
creamypjg,crank that doctor who theme up,2019-01-22 23:05:11
mogunsnammo,here we go,2019-01-22 23:05:11
mightyjone,worryers of the deep,2019-01-22 23:05:12
spidweb,the ratings were failing. / the show a cartoon. / the myrka sent the doctor / to the last chance saloon. :(,2019-01-22 23:05:17
joelirl,"altplusw ask ""the doctor""",2019-01-22 23:05:18
mrsmithers02,this is a bad one,2019-01-22 23:05:21
captainjotaro,"there was a jamie and victoria cameo in ""the five doctors"".",2019-01-22 23:05:22
valeyard_x,@metalunamutant2000 the beginnings of the war doctor,2019-01-22 23:05:23
toratora_tt,ouch,2019-01-22 23:05:25
cupoftea0,rip the 5 doctors stort :d,2019-01-22 23:05:26
ram99a,prepare thyselves,2019-01-22 23:05:26
mistersp00n,seabase 2080,2019-01-22 23:05:27
davebigboote,"ugh, no five doctors",2019-01-22 23:05:28
dyveklykan,a bit bright.,2019-01-22 23:05:32
metebelis3,cool layered set,2019-01-22 23:05:36
captainjackscodpiece,the immobile silurian make look like they are holding back fahrts,2019-01-22 23:05:36
mogunsnammo,no adric no,2019-01-22 23:05:36
creamypjg,oof,2019-01-22 23:05:38
ram99a,bring me the merkur (isn't that a car?),2019-01-22 23:05:43
jive_turkey1999,myrka time,2019-01-22 23:05:44
potassionite,god we can't do the myrka,2019-01-22 23:05:48
seanpbrody,@spidweb :d,2019-01-22 23:05:48
creamypjg,why no 5 doctors,2019-01-22 23:05:49
mogunsnammo,hunter killah eh,2019-01-22 23:05:51
metalunamutant2000,this is bbcs idea of a dark mysterious techno=-futuristic set,2019-01-22 23:05:51
bigbadbull2000,blame the nation estate for no 5 doctors,2019-01-22 23:05:52
kamekazieguy,watch out for monster costume probs,2019-01-22 23:05:53
vonghorst,they cant show 5 doctors for money reasons,2019-01-22 23:05:54
draugur_,"oh no, this one is sooo bad",2019-01-22 23:05:54
spectatorlo_ol,hunter killer is a good movie,2019-01-22 23:05:54
phallictrebek,hunter killer,2019-01-22 23:05:56
potassionite,we just can't,2019-01-22 23:05:56
pistachius,"what's this episodes name, i missed it >_",2019-01-22 23:05:58
volerikan,"oh no, did i miss five doctors?",2019-01-22 23:05:58
pup314,i swear they have more actors in britain than they have royals,2019-01-22 23:05:59
bigbadbull2000,:d toy boat,2019-01-22 23:06:02
jvieceli,what????? no five docs????,2019-01-22 23:06:02
mylegssusan,hillary clinton vs giant sea camel :d,2019-01-22 23:06:04
mightyjone,stingray,2019-01-22 23:06:06
metalunamutant2000,bring on the renta myrka,2019-01-22 23:06:09
wolfoffenric,it's stingray,2019-01-22 23:06:10
dyveklykan,warriors of the deep,2019-01-22 23:06:13
valeyard_x,no doctor no,2019-01-22 23:06:16
happycu1234,no five doctors for... reasons,2019-01-22 23:06:17
quiksand,acting,2019-01-22 23:06:18
brickie78,this was all supposed to be really dark and atmostpheric and leaky and dripping. then the bbc deciced that people might think their tv was on the blink and complain. so it all had to be well lit,2019-01-22 23:06:20
ram99a,rights issue - terry nation - no five doctors,2019-01-22 23:06:20
retrorex80,@volerikan seems they didnt play it,2019-01-22 23:06:22
mrmackem2,"stingray, stingray, da da dadadaaa, stingraaaaaay....",2019-01-22 23:06:23
captainjackscodpiece,@metalunamutant2000 with bright 3 point lighting on everything!,2019-01-22 23:06:24
antaries7,@babu_02 and troughton too expression be passed,2019-01-22 23:06:26
ram99a,silurians,2019-01-22 23:06:26
serenity39,no one cares about 5,2019-01-22 23:06:31
mitsukara,twitch didn't get the rights to show it,2019-01-22 23:06:31
fr4gal0t,five doctors isn't on the schedule,2019-01-22 23:06:32
jive_turkey1999,silurians,2019-01-22 23:06:34
potassionite,oh boy time for kazoos,2019-01-22 23:06:36
spectatorlo_ol,where's aquaman,2019-01-22 23:06:36
pup314,now these are the real silurians!,2019-01-22 23:06:36
manticorain,"that episode, i love it",2019-01-22 23:06:37
captainjotaro,"""the five doctors"" got skipped because of a brief dalek appearance.",2019-01-22 23:06:37
mightyjone,anything can happen in the next half hour,2019-01-22 23:06:38
sequentialcircuits,@mylegssusan how would we tell the difference between the 2?,2019-01-22 23:06:38
dyveklykan,how silurians looked in the 1980s,2019-01-22 23:06:39
melikesong,ugh,2019-01-22 23:06:39
pistachius,such ezpressive faces,2019-01-22 23:06:40
samael75,eggsalad,2019-01-22 23:06:40
comanderskittles,oh no oh nooooooo,2019-01-22 23:06:42
fr4gal0t,a lot of episodes aren't on the schedule.,2019-01-22 23:06:43
pup314,silurians must have the third eye,2019-01-22 23:06:45
creamypjg,excellent,2019-01-22 23:06:46
khakicactus,egg salad,2019-01-22 23:06:46
callen92,excellent,2019-01-22 23:06:47
metebelis3,i love the classic style silurians!!,2019-01-22 23:06:50
dude_wheres_my_tardis,sea devils! :),2019-01-22 23:06:51
realmadamstan,excellent smithers,2019-01-22 23:06:51
hzarim,why arnt their mouths moving when they talk?,2019-01-22 23:06:54
mightyjone,egg cement,2019-01-22 23:06:56
khevor,"did he just say ""excellent smithers""?",2019-01-22 23:06:58
ardyn5,"if you're looking for me, you better check under the sea ...",2019-01-22 23:06:59
manticorain,@captainjotaro sad but true,2019-01-22 23:07:04
mylegssusan,@sequentialcircuits :d,2019-01-22 23:07:04
chilledgrizzly,five doctors burgers and fries,2019-01-22 23:07:07
voldsrud,looking forward to hearing these voices for a while,2019-01-22 23:07:08
sprokkit,the bridge is for members only!,2019-01-22 23:07:09
southernuk,looks like the inside of a fish tank,2019-01-22 23:07:10
xeneri,oooh silurians,2019-01-22 23:07:11
happycu1234,"heyyyy, is that the moon base set from space 1999?",2019-01-22 23:07:13
spectatorlo_ol,dos,2019-01-22 23:07:13
ram99a,doctor haircut,2019-01-22 23:07:16
dyveklykan,"oh yes, new console by the way.",2019-01-22 23:07:19
callen92,not much difference between silurians and cybermen in the 5th doctor era,2019-01-22 23:07:21
mclarenmercedes_,i love this console,2019-01-22 23:07:22
captainjackscodpiece,original silurians and nu who ones are decent. these are cheap,2019-01-22 23:07:24
mrmackem2,@hzarim they talk out of the same place piers morgan,2019-01-22 23:07:26
mitsukara,noooooooooooo his,2019-01-22 23:07:28
kineticpause,egg cellent,2019-01-22 23:07:28
mightyjone,haircut 100,2019-01-22 23:07:32
la_villanelle,new,2019-01-22 23:07:33
mitsukara,it looks terrible now,2019-01-22 23:07:35
cmc12345678war910111213,"@dude_wheres_my_tardis me too, not to fond of the new looking onse",2019-01-22 23:07:36
kineticpause,haircuts,2019-01-22 23:07:41
creamypjg,doctor got haircut,2019-01-22 23:07:41
toratora_tt,turlough loves his tie,2019-01-22 23:07:42
realmadamstan,haircut by havoc,2019-01-22 23:07:42
sabanem42,ah the ms dos desktop!,2019-01-22 23:07:43
mitsukara,i liked his old,2019-01-22 23:07:47
quiksand,turlough fix your collar,2019-01-22 23:07:49
sequentialcircuits,i dont believe him,2019-01-22 23:07:49
oedipuserex,the doctor really wants to ditch these people,2019-01-22 23:07:53
redqueenanya,i wonder if the doctor ever forgave turlough.,2019-01-22 23:07:55
costia,how long till next doc?,2019-01-22 23:07:58
creamypjg,i like this console,2019-01-22 23:08:01
shibz777,what story?,2019-01-22 23:08:04
livinginvideo,"@hzarim because these costumes are from 1970, and they've brought back out for reasons only rassilon knows why",2019-01-22 23:08:05
xeneri,haircut!,2019-01-22 23:08:07
dyveklykan,people don't like change.,2019-01-22 23:08:08
hzarim,:d,2019-01-22 23:08:17
captainjackscodpiece,more convincing schoolboy look: turlough or angus young?,2019-01-22 23:08:21
f44444444,hi everyone,2019-01-22 23:08:23
chilledgrizzly,love that toni and guy cut,2019-01-22 23:08:26
brickie78,"@costia we're in the last season of 5 now, but right at the beginning",2019-01-22 23:08:28
spectatorlo_ol,i wanna see the year 3019 of our future,2019-01-22 23:08:29
toratora_tt,doctor cant wait to go back to kinda,2019-01-22 23:08:30
callen92,i wonder if the tardis computer can mine bitcoin,2019-01-22 23:08:30
mitsukara,if i didn't like change why would i watch so many different doctors,2019-01-22 23:08:30
dyveklykan,peter had been off filming all creatures or something?,2019-01-22 23:08:30
realmadamstan,who's ready for peri in her bikini,2019-01-22 23:08:31
bitstorm_,i like how they keep changing the tardis centre-piece,2019-01-22 23:08:32
dude_wheres_my_tardis,got new console for 5 doctors..which they wont show :(,2019-01-22 23:08:35
mitsukara,i just like big,2019-01-22 23:08:36
mrmackem2,@captainjackscodpiece janet krankie,2019-01-22 23:08:41
toratora_tt,hello f4,2019-01-22 23:08:43
samael75,sent,2019-01-22 23:08:46
metalunamutant2000,"@captainjackscodpiece problem is old 80s vid cameras basically couldnt do dark lighting, made contrast terrible fuzzy hard to see so they basically had light everything fully",2019-01-22 23:08:47
jeramiah2000,@creamypjg was just thinking the same thing,2019-01-22 23:08:48
captainjotaro,"how come whenever the future is portrayed, people are dressed like that?",2019-01-22 23:08:52
bitstorm_,i'm not ready give me a mo,2019-01-22 23:08:52
c141c130,pick up a sports almanac while you're there tegan,2019-01-22 23:08:54
comanderskittles,@toratora_tt you me do it on that console room,2019-01-22 23:08:54
ram99a,peri in her bikini is a definite,2019-01-22 23:08:54
seanpbrody,the uniforms aren't bad. that must be where the costume budget went,2019-01-22 23:08:55
costia,thanks,2019-01-22 23:08:58
metebelis3,saw the original costumes at the who experience and they weren't in the shape. mayyy have kept a silurian scale that had fallen on the floor. :0,2019-01-22 23:08:58
drakooooon,:) those chairs,2019-01-22 23:08:58
lumborak,did i hear a dankeschoen there ?,2019-01-22 23:08:58
jive_turkey1999,warriors of the deep part 1 @shibz777,2019-01-22 23:09:01
pup314,all creature great and small is long before docto who,2019-01-22 23:09:02
mclarenmercedes_,because i find her fake american accent annoying,2019-01-22 23:09:02
callen92,maddox looks a little high-strung,2019-01-22 23:09:04
bigbadbull2000,dat edit,2019-01-22 23:09:04
kigf,if it is unstable he should ask: whats the antimatter,2019-01-22 23:09:05
kineticpause,chairs,2019-01-22 23:09:07
sequentialcircuits,they are just a year or two past 70's... like us saying thats so 2016,2019-01-22 23:09:13
damage_inc_1,michael jackson was on costume on this one,2019-01-22 23:09:15
happycu1234,no seriously that really looks like control of moon base alpha,2019-01-22 23:09:15
realmadamstan,@bitstorm_ tpdrwhohappy tpdrwhohappy,2019-01-22 23:09:20
logan_five,not even in battle and already sweaty :d,2019-01-22 23:09:21
shibz777,@jive_turkey1999 thank you,2019-01-22 23:09:23
coffeefilter,man...i'm constipated look,2019-01-22 23:09:23
phallictrebek,another unstable ginger,2019-01-22 23:09:24
quiksand,peri waifu na,2019-01-22 23:09:24
toratora_tt,in front of the whole crew? oh yes!!!!,2019-01-22 23:09:26
danfan69,ocean man,2019-01-22 23:09:27
metalunamutant2000,@captainjackscodpiece this is a real problem here and other stories which are supposed to be dark but shot on video like ghost light,2019-01-22 23:09:27
captainjackscodpiece,@mrmackem2 had to look that up. need brain bleach. can't unsee it,2019-01-22 23:09:28
kamekazieguy,excellent scibus,2019-01-22 23:09:30
