Nick,Message,Timestamp
spectatorlo_ol,didn't even drink,2019-01-22 21:08:48
dyveklykan,i've seen people with worse things on their head.,2019-01-22 21:09:03
drakooooon,dont leave the doctor,2019-01-22 21:09:08
c141c130,the bird on your head look didn't work well for johnny depp either,2019-01-22 21:09:18
xerxesbeat,course not. prop food is nasty,2019-01-22 21:09:18
anesthesiacat,the tardis!,2019-01-22 21:09:30
icausfalling,did turlough kill the doctor yet?,2019-01-22 21:09:34
toratora_tt,(spoile) turlough is the next doctor,2019-01-22 21:09:34
khrin_sco,resistance is -what did you say?,2019-01-22 21:09:39
zkx7,borg confirmed,2019-01-22 21:09:40
ram99a,resistance...is futile,2019-01-22 21:09:40
jeckwelf,resistance is futile,2019-01-22 21:09:40
southernuk,"pre borg ""resistance is futile""",2019-01-22 21:09:41
glennrules,u dont really notice the crow on his head makes him different and scary,2019-01-22 21:09:42
peacock486,borg,2019-01-22 21:09:43
aquatzar,resistance is futile!,2019-01-22 21:09:44
spectatorlo_ol,:) the borg,2019-01-22 21:09:44
hzarim,we are borg,2019-01-22 21:09:46
southernuk,everybody drinks,2019-01-22 21:09:47
iamzenth,on its the borg,2019-01-22 21:09:48
midwintermoon,their flashlights leave these little tracers...looks cool,2019-01-22 21:09:48
stevebeck2014,borg,2019-01-22 21:09:48
coffeefilter,doctor who did it first!,2019-01-22 21:09:49
terry_cooper,resistance is futile!,2019-01-22 21:09:52
peaeyeennkay,the tardis won't stand for this.,2019-01-22 21:09:53
mitsukara,"resistence is futile??? run, it's the borg, and they exist before 1988",2019-01-22 21:09:54
icausfalling,borg,2019-01-22 21:09:54
xeneri,angry five!,2019-01-22 21:09:56
tryhardandfailtrying,rsistence is futile,2019-01-22 21:09:57
maxxrancor,yeeesssss,2019-01-22 21:10:00
kdoomed,just go on a date with him,2019-01-22 21:10:00
temba_at_rest,borg crossover confirmed,2019-01-22 21:10:01
comanderskittles,im going to leve im mad,2019-01-22 21:10:02
roaminganon,resistance is futile,2019-01-22 21:10:08
mrmusicman1212,error 404 tardis not found,2019-01-22 21:10:11
madclowndisease69,don't do it!!,2019-01-22 21:10:13
hzarim,i didnt this was star trek,2019-01-22 21:10:14
iamzenth,101001256,2019-01-22 21:10:16
khrin_sco,teegs is rocking that pixie cut :),2019-01-22 21:10:18
bearchylls,"@midwintermoon yeah, i like all the tracers in this show.",2019-01-22 21:10:30
icausfalling,they are not my friends,2019-01-22 21:10:33
fuzzycorona,turlough's face,2019-01-22 21:10:37
babu_02,why not do a str trek marathon?,2019-01-22 21:10:40
zkx7,is that the guy from duty free?,2019-01-22 21:10:41
roaminganon,davison has more than his companions put together right now,2019-01-22 21:10:45
scotchcraft,naturally,2019-01-22 21:11:00
dyveklykan,"he was in duty free, yes. and now i must scrub my brain.",2019-01-22 21:11:10
icausfalling,@roaminganon he left because they wanted him to cut it,2019-01-22 21:11:14
anesthesiacat,get in the suit old schoolboy,2019-01-22 21:11:14
khrin_sco,"@babu_02 the bbc are fun, paramount are greedy *twitch filter*s :p",2019-01-22 21:11:17
stevebeck2014,doctor,2019-01-22 21:11:20
ram99a,doctor disappointed look,2019-01-22 21:11:21
zkx7,ha,2019-01-22 21:11:23
mitsukara,the doctor's disappointed face,2019-01-22 21:11:27
docmemory,would you kindly,2019-01-22 21:11:36
comanderskittles,im just angry theres no rice pudding,2019-01-22 21:11:52
drakooooon,so when is the ship blowing up?,2019-01-22 21:11:56
c141c130,no airlock,2019-01-22 21:11:56
anesthesiacat,now kiss,2019-01-22 21:11:56
xeneri,"we are all just playthings for the eternals. so if your life is cr ap, you who to blame",2019-01-22 21:11:58
mitsukara,"i do have to say, davison makes beige work better than most do",2019-01-22 21:11:59
lt_havoc,"i like those spacesuits, very interesting design",2019-01-22 21:12:01
cookiemonster523,how gravity even eork?!?,2019-01-22 21:12:02
spectatorlo_ol,is this prometheus?,2019-01-22 21:12:07
mistersp00n,this isi a great story. everyone is on top form,2019-01-22 21:12:08
icausfalling,boat space hanger,2019-01-22 21:12:09
costia,romantic stroll in space,2019-01-22 21:12:13
lt_havoc,and they actually do look like spacesuits,2019-01-22 21:12:15
potassionite,davison in leather,2019-01-22 21:12:22
dyveklykan,what about black?,2019-01-22 21:12:22
tehepicjack,enlightenment,2019-01-22 21:12:31
jeckwelf,said the thing,2019-01-22 21:12:32
jive_turkey1999,roll credits,2019-01-22 21:12:38
roaminganon,i hope jodie gets to rock the orange spacesuit soon like her three predecessors.,2019-01-22 21:12:38
icausfalling,enlightenment,2019-01-22 21:12:40
loth_nl,titledrop,2019-01-22 21:12:40
gysevenwho,doc looks cool!,2019-01-22 21:12:43
reeve2,"hell bent, hell bent for leather!",2019-01-22 21:12:48
la_villanelle,:p,2019-01-22 21:12:49
nickydrinks,haha,2019-01-22 21:12:51
c141c130,space air,2019-01-22 21:12:56
dyveklykan,orange spacesuit will be too big for her.,2019-01-22 21:13:02
hzarim,whast the name of this episode?,2019-01-22 21:13:03
drakooooon,cool date,2019-01-22 21:13:03
potassionite,:d why did you even put it on in the first place then,2019-01-22 21:13:04
luciangregory,keith barron is doing well here,2019-01-22 21:13:04
strawberryrosegarden,??? then why the helmets and suits,2019-01-22 21:13:06
xhodocto385,then turlough to space,2019-01-22 21:13:06
bearchylls,@reeve2,2019-01-22 21:13:07
terry_cooper,so whay the suits?!?!?,2019-01-22 21:13:09
ezco81,space titanic,2019-01-22 21:13:09
jeckwelf,are those fairy lights,2019-01-22 21:13:09
cjmac_,invisible energy barrier pog,2019-01-22 21:13:11
babu_02,halo suits,2019-01-22 21:13:15
southernuk,titanic...in space,2019-01-22 21:13:17
terry_cooper,@hzarim enlightenment,2019-01-22 21:13:20
mistersp00n,the music of the spheres,2019-01-22 21:13:21
roaminganon,"@dyveklykan hmm, yeah, that's true :p",2019-01-22 21:13:27
stevebeck2014,heck bent for pvc,2019-01-22 21:13:29
rafael_de8,:d no she can't,2019-01-22 21:13:29
comanderskittles,graphics,2019-01-22 21:13:31
anesthesiacat,did they do smooches yet,2019-01-22 21:13:31
margflower,this music is very hartnell era. i love it.,2019-01-22 21:13:32
ram99a,you are doomed boy,2019-01-22 21:13:34
icausfalling,don't trust,2019-01-22 21:13:35
gysevenwho,great looking suits!,2019-01-22 21:13:36
tehepicjack,@roaminganon i've been thinking about that and they might have phased out with the black spaceuits from empress of mars,2019-01-22 21:13:36
ooevil_goatoo369,sirens?,2019-01-22 21:13:38
ezco81,"you are doomed, boi!",2019-01-22 21:13:39
xhodocto385,:( f,2019-01-22 21:13:39
potassionite,kill the doctah,2019-01-22 21:13:41
london_1965_,doomed boi,2019-01-22 21:13:41
blues6,you are doomed boy,2019-01-22 21:13:43
jovetne,"""you sure we're gonna get off?"" :d",2019-01-22 21:13:48
ram99a,my roth?,2019-01-22 21:13:52
xeneri,doomed. doomed,2019-01-22 21:13:53
lockark,you have failed me,2019-01-22 21:13:53
milestails1986,roarth ? :d,2019-01-22 21:13:56
strawberryrosegarden,my roth? :d,2019-01-22 21:13:56
london_1965_,my roth,2019-01-22 21:13:56
mitsukara,see my wroth?,2019-01-22 21:13:56
coffeefilter,see his what?,2019-01-22 21:13:57
tezmangaming,his roth ira... :),2019-01-22 21:13:59
fuzzycorona,wroth,2019-01-22 21:13:59
ezco81,you will now see my rod!,2019-01-22 21:14:00
earthtobound,the way he pronounces wrath,2019-01-22 21:14:03
ammeeba,you will now see my broth,2019-01-22 21:14:03
potassionite,laughing my ass off,2019-01-22 21:14:04
mr_ithil,this is your last chance boy,2019-01-22 21:14:05
doomcoalition,you will now eat sime broth!,2019-01-22 21:14:07
roaminganon,"those black spacesuits did look good, so retro",2019-01-22 21:14:07
mclarenmercedes_,my roth,2019-01-22 21:14:07
drakooooon,:),2019-01-22 21:14:08
widerbeets,you crazy boi,2019-01-22 21:14:09
babu_02,dark guardian vs the master,2019-01-22 21:14:09
margflower,no turlough no,2019-01-22 21:14:09
milknmiffle,f,2019-01-22 21:14:10
earthtobound,roth,2019-01-22 21:14:10
potassionite,bye turlough,2019-01-22 21:14:10
icausfalling,wroth,2019-01-22 21:14:10
jovetne,rip turlough,2019-01-22 21:14:10
hzarim,im getting tired of the black guardian,2019-01-22 21:14:12
mosborg,f,2019-01-22 21:14:12
glennrules,turlough looses it,2019-01-22 21:14:12
vascof2001,no hanger,2019-01-22 21:14:13
ram99a,man overboard hanger,2019-01-22 21:14:14
southernuk,"wow, what a cliffhanger",2019-01-22 21:14:14
war0c,who is this doctor who? what year are we?,2019-01-22 21:14:14
reratch,:(,2019-01-22 21:14:15
blues6,doooweeeoooo sourpls,2019-01-22 21:14:16
mistersp00n,no turlough no,2019-01-22 21:14:16
jive_turkey1999,bye turlough,2019-01-22 21:14:17
xhodocto385,:),2019-01-22 21:14:17
nickydrinks,and mute,2019-01-22 21:14:18
cookiemonster523,:d,2019-01-22 21:14:18
cupoftea0,man overboard,2019-01-22 21:14:18
rafael_de8,f,2019-01-22 21:14:18
bitstorm_,nooooooooooooooooooo,2019-01-22 21:14:19
thefezman,do a flip!,2019-01-22 21:14:20
zekrown_,no!,2019-01-22 21:14:21
mitsukara,turlough got furloughed,2019-01-22 21:14:21
iamzenth,man over board,2019-01-22 21:14:22
drakooooon,:) abandon ship,2019-01-22 21:14:22
mclarenmercedes_,laughing my ass off,2019-01-22 21:14:22
xeneri,"take that, black guardian!",2019-01-22 21:14:24
potassionite,no great loss,2019-01-22 21:14:24
dyveklykan,"wrath, for christ's sake...",2019-01-22 21:14:24
comanderskittles,yay never liked him,2019-01-22 21:14:25
0uchthathurt,turlough hanger,2019-01-22 21:14:25
stevebeck2014,i am displeased,2019-01-22 21:14:25
roaminganon,1982,2019-01-22 21:14:27
mylegssusan,whats on now?,2019-01-22 21:14:28
icausfalling,f,2019-01-22 21:14:29
darowho,rip,2019-01-22 21:14:31
widerbeets,ship hanger,2019-01-22 21:14:31
nepixz,dead ginger is dead,2019-01-22 21:14:33
jovetne,@war0c 1983,2019-01-22 21:14:36
scotchcraft,marriner is his name?,2019-01-22 21:14:37
ram99a,"wait, another noooooo cliff hanger",2019-01-22 21:14:39
roaminganon,season #20,2019-01-22 21:14:42
icausfalling,spacehanger,2019-01-22 21:14:44
milknmiffle,next: enlightenment 3/4,2019-01-22 21:14:49
potassionite,@mylegssusan just finished episode 2 of enlightenment,2019-01-22 21:14:50
tehepicjack,@dyveklykan @roaminganon the doctor had a clara sized one,2019-01-22 21:14:50
toratora_tt,"bye turlough,missing you already",2019-01-22 21:14:51
ram99a,creepy mariner,2019-01-22 21:14:52
glennrules,turlough has lost it,2019-01-22 21:14:57
iamzenth,can't fix terlo,2019-01-22 21:15:00
doctordiscofan,doctor's running low in companion department,2019-01-22 21:15:04
ram99a,"say hello to adric, turlough",2019-01-22 21:15:09
drakooooon,this so isnt down to earth chat,2019-01-22 21:15:16
war0c,i fall asleep last time baker episode with the minotaurs...lol.. looks like i pick up perfect place.. haha,2019-01-22 21:15:23
fanofmyles,turlough is allright and ginger is beautiful!!!,2019-01-22 21:15:25
mylegssusan,@potassionite thank you <<3,2019-01-22 21:15:27
iamzenth,going going splash,2019-01-22 21:15:28
widerbeets,@ram99a :d,2019-01-22 21:15:31
comanderskittles,im glad he is dead i wont my widdle math boi back,2019-01-22 21:15:41
realmadamstan,that music was very ood-like,2019-01-22 21:15:52
luciangregory,ill say this for the 80s music: you get to hear the bass line jumping all over the place.,2019-01-22 21:15:53
captainjotaro,kingdom hearts 3 is one week away!,2019-01-22 21:16:02
iamzenth,copper top gone,2019-01-22 21:16:03
jovetne,@realmadamstan which music?,2019-01-22 21:16:18
mistersp00n,epic base line in the howell music.,2019-01-22 21:16:20
bombastictyrant,the math boi is more dead then the ginger @comanderskittles,2019-01-22 21:16:24
kellaset,"i really hate this car show add, oh my god",2019-01-22 21:16:25
mylegssusan,how long till warriors of the deep? :d,2019-01-22 21:16:27
arbitrary_dmz,"eternals wish, is, of course, for a salami sandwich",2019-01-22 21:16:32
drakooooon,where's the kh3 ads?,2019-01-22 21:16:34
jovetne,"catherine tate did a fantastic ""ginger refuge"" skit. everyone should go watch that",2019-01-22 21:16:42
toratora_tt,"adric is not dead,how dare you!",2019-01-22 21:16:56
margflower,@jovetne oh my god i love that one,2019-01-22 21:17:08
comanderskittles,i wont my addydric,2019-01-22 21:17:09
easy_d,you can't mend carrot juice can you?,2019-01-22 21:17:11
earthtobound,this hurts because im a ginger,2019-01-22 21:17:11
babu_02,they really are pushing for the grand tour,2019-01-22 21:17:12
pup314,adric is dead,2019-01-22 21:17:13
earthtobound,not all are evil,2019-01-22 21:17:35
0uchthathurt,adric became all humans because his dna was used to seed earth .....we are all adric!,2019-01-22 21:17:40
jovetne,my is unfair,2019-01-22 21:17:47
dyveklykan,but mostly.,2019-01-22 21:17:48
realmadamstan,the one just before end of last ep @jovetne :),2019-01-22 21:17:51
xeneri,"previously on doctor who ""enlightenment"" - you are doomed. doomed! feel my 'wroth'!",2019-01-22 21:17:54
london_1965_,yuck,2019-01-22 21:17:54
loth_nl,first time in a week or so i didn't get an ad for the grand tour,2019-01-22 21:18:01
terry_cooper,zumdadumzumdadum,2019-01-22 21:18:03
serenity39,ginger spice,2019-01-22 21:18:05
mistersp00n,@0uchthathurt ewwww,2019-01-22 21:18:07
mitsukara,adric was the first mammal? :d,2019-01-22 21:18:07
war0c,whos this guy?lol,2019-01-22 21:18:08
london_1965_,feel my roth,2019-01-22 21:18:09
southernuk,we're doomed! doomed! dooooooooomed,2019-01-22 21:18:13
pup314,adric's ashes you means not dna.,2019-01-22 21:18:17
war0c,is he the doc i heard is the worst ever? :d,2019-01-22 21:18:17
drakooooon,top 10 anime dates,2019-01-22 21:18:17
torm86,@0uchthathurt why would you do that???,2019-01-22 21:18:19
widerbeets,infinite eeeeeeevil,2019-01-22 21:18:25
forever49x,fully doomed or diet doomed?,2019-01-22 21:18:26
reeve2,"if i see that grand tour ad one more time, ill throw a minor tantrum",2019-01-22 21:18:26
c141c130,tegan needs to stand on the bow and shout queen of the world,2019-01-22 21:18:32
monkeysniffer,so romantic <3,2019-01-22 21:18:38
realmadamstan,the music of the spheres,2019-01-22 21:18:40
pup314,no doctor is th worst ever.,2019-01-22 21:18:41
0uchthathurt,we are all the children of adric,2019-01-22 21:18:43
mojorising42,i see the costume team didn't get around to helmet lights...,2019-01-22 21:18:52
lancelive,@c141c130 we already she's the queen,2019-01-22 21:18:53
war0c,quality is worse than 1970's episodes.. ???? what's going on,2019-01-22 21:18:58
imajica1,adric has been cybernated,2019-01-22 21:19:08
southernuk,"starscream, you have failed me for the last time!",2019-01-22 21:19:08
hzarim,angelthump,2019-01-22 21:19:08
ezco81,we will get off!,2019-01-22 21:19:08
drakooooon,:),2019-01-22 21:19:12
captainjotaro,"now that i look back, peter capaldi is a terrific doctor.",2019-01-22 21:19:13
london_1965_,dooomed boi,2019-01-22 21:19:13
forever49x,wroth?,2019-01-22 21:19:14
zekrown_,roth,2019-01-22 21:19:15
lt_havoc,wroth?,2019-01-22 21:19:15
monkeysniffer,my roth ?,2019-01-22 21:19:17
jovetne,@mojorising42 thank goodness,2019-01-22 21:19:17
london_1965_,now see my roth,2019-01-22 21:19:20
fuzzycorona,@0uchthathurt we are all space spiders,2019-01-22 21:19:22
melikesong,wrawth,2019-01-22 21:19:23
madclowndisease69,my roth,2019-01-22 21:19:23
milestails1986,dooooommm,2019-01-22 21:19:24
blacr,broth,2019-01-22 21:19:24
mitsukara,"@war0c i don't think there's any widely agreed on single worst, although colin baker, the next one, used to have popularity trouble due to how he was written (i think people like him a lot more these days though)",2019-01-22 21:19:25
mclarenmercedes_,roth,2019-01-22 21:19:25
c141c130,i keep getting a blue unicorn shouting at me to buy breath mints on ad breaks,2019-01-22 21:19:25
potassionite,adric will never if he was right,2019-01-22 21:19:26
widerbeets,do a flip,2019-01-22 21:19:27
rafael_de8,wroth,2019-01-22 21:19:27
london_1965_,my rothhh,2019-01-22 21:19:27
comanderskittles,i wont my toratora as well but i cant have evrything can i,2019-01-22 21:19:27
forever49x,what is wroth,2019-01-22 21:19:28
toratora_tt,when you gotta go you gotta go............,2019-01-22 21:19:28
monkeysniffer,i dont wanna see ur roth,2019-01-22 21:19:33
pup314,if you don't like the episodes stop watching then and let us who lovers enjoy in peace.,2019-01-22 21:19:35
techgambino,rip,2019-01-22 21:19:37
mosborg,f,2019-01-22 21:19:37
drakooooon,:),2019-01-22 21:19:37
gridbug,rothko,2019-01-22 21:19:37
potassionite,byeeee,2019-01-22 21:19:38
coffeefilter,is idiot,2019-01-22 21:19:39
cupoftea0,man overbord,2019-01-22 21:19:40
jive_turkey1999,no turlough no,2019-01-22 21:19:41
sheswithzappa,it's the correct way to pronounce wrath,2019-01-22 21:19:41
dyveklykan,i hadn't realised wrath was an unknown word.,2019-01-22 21:19:42
midwintermoon,:d that edit,2019-01-22 21:19:45
southernuk,how horrifying,2019-01-22 21:19:46
tehepicjack,f,2019-01-22 21:19:46
captainjotaro,man overboard!,2019-01-22 21:19:47
terry_cooper,wrath = anger,2019-01-22 21:19:49
c141c130,tractor beam,2019-01-22 21:19:50
kdoomed,harpoon him,2019-01-22 21:19:50
toratora_tt,is this necessary ?,2019-01-22 21:19:51
drjoshua1963,don't be an idiot,2019-01-22 21:19:52
ezco81,man overboard!,2019-01-22 21:19:52
london_1965_,man overboard,2019-01-22 21:19:53
forever49x,"it's just a ginger, not a man",2019-01-22 21:19:53
changewinds,how can the face plates be up?,2019-01-22 21:19:54
adomnom,bye turlough!,2019-01-22 21:19:54
comanderskittles,yaaaay,2019-01-22 21:19:55
zekrown_,special effects,2019-01-22 21:19:56
rafael_de8,f,2019-01-22 21:19:57
dyveklykan,i thought as much.,2019-01-22 21:19:57
southernuk,to be floating through space in perpetuity,2019-01-22 21:20:02
dyveklykan,bye then.,2019-01-22 21:20:06
loth_nl,later dude,2019-01-22 21:20:06
rabidspectre,f,2019-01-22 21:20:08
ammeeba,nooo,2019-01-22 21:20:09
captainjotaro,i wonder if this gave the doctor bad flashbacks of katarina.,2019-01-22 21:20:10
adomnom,rip,2019-01-22 21:20:12
khrin_sco,it's like when george floated away in gravity,2019-01-22 21:20:13
mr_ithil,hooraahhhh,2019-01-22 21:20:13
lancelive,@changewinds they have an atmosphere on the deck,2019-01-22 21:20:15
toratora_tt,bye turlough,2019-01-22 21:20:20
illusivevetinari,"@sheswithzappa depending on accent, though",2019-01-22 21:20:22
war0c,thanks for info.. i dont this era doc,2019-01-22 21:20:24
fuzzycorona,:(,2019-01-22 21:20:27
changewinds,ah ok,2019-01-22 21:20:28
margflower,@captainjotaro im sure it did,2019-01-22 21:20:28
pup314,marriner explained there is a forcefield holding in the air around the ship.,2019-01-22 21:20:29
cjmac_,rip,2019-01-22 21:20:29
melikesong,@captainjotaro katarinaaaaaaa,2019-01-22 21:20:30
jovetne,this is so dream sequencey,2019-01-22 21:20:31
terry_cooper,bye girlo,2019-01-22 21:20:33
dyveklykan,"grab this. no, that.",2019-01-22 21:20:34
c141c130,air shell around the immediate ship,2019-01-22 21:20:36
monkeysniffer,snort snort,2019-01-22 21:20:38
potassionite,:d bye turlough,2019-01-22 21:20:40
mitsukara,what was all that about turlough having a choice about serving the black guardian?,2019-01-22 21:20:41
reeve2,like the music,2019-01-22 21:20:45
jovetne,capt. wrack,2019-01-22 21:20:53
cupoftea0,dreaming music,2019-01-22 21:20:54
mosborg,:d,2019-01-22 21:20:58
widerbeets,"@mitsukara well, serve or die",2019-01-22 21:21:01
kdoomed,what a weird space fish,2019-01-22 21:21:01
milknmiffle,un-f,2019-01-22 21:21:02
dyveklykan,captain of the buccaneer tends to heave too.,2019-01-22 21:21:03
forever49x,the buccaneer is powers by,2019-01-22 21:21:03
southernuk,crumbs what special effects,2019-01-22 21:21:04
drakooooon,nice catch,2019-01-22 21:21:04
metebelis3,splat,2019-01-22 21:21:05
ezco81,netted :d,2019-01-22 21:21:05
khrin_sco,i`m not sure the budget was there to back up this high-concept stuff :p,2019-01-22 21:21:06
rabidspectre,not f,2019-01-22 21:21:11
spectatorlo_ol,gotta catch all,2019-01-22 21:21:12
potassionite,space fishing,2019-01-22 21:21:13
gridbug,i think the harpoon would have been better,2019-01-22 21:21:18
potassionite,i caught a big one guys,2019-01-22 21:21:19
mitsukara,i do like turlough,2019-01-22 21:21:19
handcancel,did you turlough had his own solo adventure as a target novelisation?,2019-01-22 21:21:20
josephgioielli,"these effects aren't very special, bevis",2019-01-22 21:21:24
terry_cooper,@khrin_sco 10k per episode,2019-01-22 21:21:28
glennrules,:d the edit dont be an idiot,2019-01-22 21:21:28
toratora_tt,out of the frying pan......,2019-01-22 21:21:29
c141c130,now i'm getting a deadliest catch vibe,2019-01-22 21:21:32
jovetne,@khrin_sco i think this story was realised pretty well,2019-01-22 21:21:39
0uchthathurt,pirate tegan next!,2019-01-22 21:21:44
drakooooon,sea shanty,2019-01-22 21:21:46
captainjotaro,video game music!,2019-01-22 21:21:46
southernuk,captain jack sparrow in space,2019-01-22 21:21:46
dyveklykan,i expect it will improve when the avengers turn up.,2019-01-22 21:21:48
ezco81,not the pirates!,2019-01-22 21:21:51
southernuk,calling it now,2019-01-22 21:21:52
dyveklykan,crawler.,2019-01-22 21:21:56
monkeysniffer,throw him to the floor,2019-01-22 21:21:56
stufew,pirates!,2019-01-22 21:21:58
xxsteveb28,aunt mable of rassilon,2019-01-22 21:21:59
brickie78,"striker was originally going to be peter sallis, the voice of wallace (of gromit) fame.",2019-01-22 21:22:00
xeneri,eternals - super bored of the universe,2019-01-22 21:22:02
milestails1986,oh noo ahhhh :),2019-01-22 21:22:04
towsby,mom?,2019-01-22 21:22:04
spectatorlo_ol,she's hot,2019-01-22 21:22:04
zekrown_,acting,2019-01-22 21:22:07
xhodocto385,last chance saloon,2019-01-22 21:22:08
ezco81,yes mam!,2019-01-22 21:25:21
strawberryrosegarden,his face :d,2019-01-22 21:25:21
toratora_tt,oh my god,2019-01-22 21:25:21
captainjotaro,yar har!!,2019-01-22 21:25:21
thefezman,nurse gladice!,2019-01-22 21:25:21
stufew,"lynda baron, who sang the lst chance saloon song!",2019-01-22 21:25:21
mistersp00n,she practically licks her lips before she speaks :d,2019-01-22 21:25:21
comanderskittles,i wont @toratora_tt more than i wont that school boy to dieo,2019-01-22 21:25:21
drakooooon,:),2019-01-22 21:25:21
jeckwelf,is that the woman with the spotty plane and dog,2019-01-22 21:25:21
nepixz,would have been better off dead,2019-01-22 21:25:21
luciangregory,battle of the barrons!,2019-01-22 21:25:21
ivantheminecrafter,it's auntie mabel from come outside,2019-01-22 21:25:21
london_1965_,last chance salooon,2019-01-22 21:25:21
zekrown_,aaaaaa,2019-01-22 21:25:21
monkeysniffer,throw him to the floor again,2019-01-22 21:25:21
dyveklykan,n-nurse gladys.,2019-01-22 21:25:21
brickie78,@jeckwelf yes,2019-01-22 21:25:21
roaminganon,that sound was almost as bad as last chance saloon :),2019-01-22 21:25:21
morritzi,gladice emanuelle!,2019-01-22 21:25:21
jeckwelf,it is,2019-01-22 21:25:21
vivtheimplier,malcolm clarke back again with the incidental music,2019-01-22 21:25:21
terry_cooper,i'ts n-nurse g-g-g-gladys emanuelle,2019-01-22 21:25:21
livinginvideo,rip,2019-01-22 21:25:21
dyveklykan,it's just an illusion.,2019-01-22 21:25:21
toratora_tt,skittles i thought you loved turlough?,2019-01-22 21:25:21
jovetne,love the last chance saloon!,2019-01-22 21:25:21
kdoomed,here he goes again,2019-01-22 21:25:21
mightyjone,nurse gladys emmanuelle,2019-01-22 21:25:21
drakooooon,he really likes her,2019-01-22 21:25:21
monkeysniffer,yes he loves her mind <3,2019-01-22 21:25:21
imajica1,nurse gladys,2019-01-22 21:25:21
bearchylls,i had to step out. did turlough fall onto another ship?,2019-01-22 21:25:21
docmemory,"damn dude, no means no when it comes to tegan's mind!",2019-01-22 21:25:21
mistersp00n,she's filling her mind with hate,2019-01-22 21:25:21
ezco81,leave tegan alone!,2019-01-22 21:25:21
jovetne,@bearchylls he jumped the bow,2019-01-22 21:25:21
khrin_sco,i don't why the teeg gets such a bad wrap - she's a hoot,2019-01-22 21:25:21
theworldisatoilet,"what is this shrimp? and this barbie, i do not understand.",2019-01-22 21:25:21
lancelive,@bearchylls basically,2019-01-22 21:25:21
gridbug,i wish she could sick the mara on him,2019-01-22 21:25:21
midwintermoon,this mo is thirsty,2019-01-22 21:25:21
milknmiffle,@bearchylls the other ship diverted and picked him up,2019-01-22 21:25:21
anesthesiacat,i want more dinner scenes,2019-01-22 21:25:21
toratora_tt,you can have everything else but not my mind,2019-01-22 21:25:21
yt_endergirl,what episode are we on?,2019-01-22 21:25:21
bearchylls,"got it. thanks, y'all.",2019-01-22 21:25:21
milknmiffle,enlightenment 3/4,2019-01-22 21:25:21
monkeysniffer,who is this captain rat ?,2019-01-22 21:25:21
cupoftea0,yes let's go into another ship,2019-01-22 21:25:21
jovetne,@yt_endergirl enlightenment 3/4,2019-01-22 21:25:21
rafael_de8,captain whack,2019-01-22 21:25:21
milestails1986,bad women :),2019-01-22 21:25:21
c141c130,50 shades,2019-01-22 21:25:21
spectatorlo_ol,she got a knife,2019-01-22 21:25:21
ezco81,flog me captain,2019-01-22 21:25:21
monkeysniffer,i need a good flogging,2019-01-22 21:25:21
anesthesiacat,oh it's river song,2019-01-22 21:25:21
war0c,this is not doctor who! they don't have wierd crazy hats.,2019-01-22 21:25:21
cupoftea0,it's a older leela,2019-01-22 21:25:21
khrin_sco,she is large and in-charge :|,2019-01-22 21:25:21
theworldisatoilet,"have you ever seen a dozen men crammed into a tiny, tiny little bity car? hmm?",2019-01-22 21:25:21
roaminganon,i like this lady :d,2019-01-22 21:25:21
torm86,i never knew people disliked tegan. maybe they were upset that she was the only adult during this period.,2019-01-22 21:25:21
mightyjone,"poor granville, nurse gladys tied him up",2019-01-22 21:25:21
theworldisatoilet,thats what we call entertainment,2019-01-22 21:25:21
nepixz,or death by exhaustion :p,2019-01-22 21:25:21
melikesong,:),2019-01-22 21:25:22
gfisjuan,hey guys,2019-01-22 21:25:39
morritzi,"why did you come to my ship, g-g-g-granville?",2019-01-22 21:25:42
roaminganon,":) smooth move, turlough",2019-01-22 21:25:46
khrin_sco,i see she's already cut off his eyebrows. what a monster!,2019-01-22 21:25:49
drakooooon,dr who ahead of it's time in this scene,2019-01-22 21:25:50
c141c130,initate me,2019-01-22 21:25:53
gfisjuan,should i watch it or nah?,2019-01-22 21:25:53
kineticpause,likes to win,2019-01-22 21:25:56
jovetne,@torm86 she was also a basketcase sometimes,2019-01-22 21:25:58
stevebeck2014,g-g-g-gladys,2019-01-22 21:25:59
mightyjone,nursed to death,2019-01-22 21:26:00
nepixz,"""you please me """,2019-01-22 21:26:00
dyveklykan,ms baron was a large comedy star of the period. which is probably why she's in this...,2019-01-22 21:26:01
toratora_tt,wouldnt want to meet this lass down a side alley,2019-01-22 21:26:01
xxsteveb28,at the last chance saloon,2019-01-22 21:26:02
kdoomed,he cant believe that actually worked,2019-01-22 21:26:05
nepixz,good game he about to drown in it,2019-01-22 21:26:11
majestyc2k1,thr ed-heaeded step-child,2019-01-22 21:26:12
amadoi,when is pokemon,2019-01-22 21:26:13
roaminganon,"turlough has eyebrows, they're very light",2019-01-22 21:26:15
midwintermoon,knife>metal shackles,2019-01-22 21:26:19
jovetne,gorgeous dress,2019-01-22 21:26:26
cupoftea0,good chat upline,2019-01-22 21:26:26
brickie78,@dyveklykan as was keith barron on the other ship,2019-01-22 21:26:27
vivtheimplier,tegan :p,2019-01-22 21:26:28
reveral_,good,2019-01-22 21:26:30
gysevenwho,hm!,2019-01-22 21:26:31
terry_cooper,tegan's in the dunnie!,2019-01-22 21:26:32
blues6,:d,2019-01-22 21:26:32
