Nick,Message,Timestamp
retro_omegax,celery just sticks?,2019-01-22 21:32:36
lobstergal,celery episode!,2019-01-22 21:32:37
josephgioielli,"yes, i am tegan, i serve drinks and clean up air sickness bags",2019-01-22 21:32:37
terry_cooper,sonic celery,2019-01-22 21:32:38
electricmastro,"""the eternals call it the howling."" - army of ghosts",2019-01-22 21:32:41
c141c130,so he just likes tegan for her mind,2019-01-22 21:32:42
mojorising42,so is this a mind read party?,2019-01-22 21:32:43
monkeysniffer,his ginger strength fail him,2019-01-22 21:32:48
xeneri,"i love it when the doctor has no concept of ""beauty"". it makes me happy",2019-01-22 21:32:48
khrin_sco,*cut to tegan and the lady captan now hammers on jager bombs and dropping it like it's hot*,2019-01-22 21:32:49
terry_cooper,is that newer celery?,2019-01-22 21:32:50
bradster1977,@sleepydog404 i've been wondering that! sour puss?!,2019-01-22 21:32:55
drakooooon,:) humph!,2019-01-22 21:32:57
mclarenmercedes_,turlough smash,2019-01-22 21:32:59
stevebeck2014,captain rack has a massive....personality!,2019-01-22 21:33:03
toratora_tt,you dont want to go in thee turlough......,2019-01-22 21:33:12
pup314,cbs,2019-01-22 21:33:14
bombastictyrant,yes @terry_cooper,2019-01-22 21:33:15
monkeysniffer,dont look at the eye,2019-01-22 21:33:16
luciangregory,the confusion in her mind is exhilarating. just wait till he meets rodney bewes.,2019-01-22 21:33:16
fanofmyles,"@spectatorlo_ol no he's from gallifrey, not vega.",2019-01-22 21:33:17
mightyjone,eye eye,2019-01-22 21:33:24
majestyc2k1,"huuuge..., tracks of land",2019-01-22 21:33:25
dixonium,this is my favorite classic who story.,2019-01-22 21:33:30
anesthesiacat,ignore me,2019-01-22 21:33:31
metebelis3,grate eye,2019-01-22 21:33:36
toratora_tt,sourpls,2019-01-22 21:33:37
mrmusicman1212,@pup314 yes,2019-01-22 21:33:39
euanthei,no more tom baker :(,2019-01-22 21:33:39
forever49x,down town,2019-01-22 21:33:42
brickie78,"ok, i'm now listening to just an illusion over this, and it fits so well",2019-01-22 21:33:43
isamyth,what's up with the soulless one?,2019-01-22 21:33:53
drakooooon,:) yes of course,2019-01-22 21:33:58
mightyjone,danger will robinson,2019-01-22 21:34:00
00ky,why he have celery?,2019-01-22 21:34:01
0uchthathurt,ded,2019-01-22 21:34:03
dyveklykan,lynda baron (wrack) also features in the matt smith episode 'closing time'.,2019-01-22 21:34:06
costia,f,2019-01-22 21:34:14
jovetne,@00ky it's explained later,2019-01-22 21:34:17
dyveklykan,it's a secret.,2019-01-22 21:34:20
paulplayssolo,@majestyc2k1 i but i want the girl i marry to have ... a certain special something...,2019-01-22 21:34:20
ezco81,"vacuum shield is off, oh my god",2019-01-22 21:34:21
changewinds,that is a large sign,2019-01-22 21:34:22
pup314,stupid place for an obvious sign,2019-01-22 21:34:23
lyk2,vacuum ded!,2019-01-22 21:34:26
lobstergal,vacuum shield in case you didn't notice,2019-01-22 21:34:26
luduvir,boi,2019-01-22 21:34:29
monkeysniffer,me,2019-01-22 21:34:30
forever49x,"oh just killed the souless thing off, quit teasing him",2019-01-22 21:34:33
terry_cooper,@00ky radiation sensitive,2019-01-22 21:34:34
isamyth,are undead anyway,2019-01-22 21:34:35
00ky,later? oh my,2019-01-22 21:34:35
casualslav,boy? quite grown up for a boy,2019-01-22 21:34:35
anesthesiacat,touch birb,2019-01-22 21:34:36
toratora_tt,in space noone can hear you scream,2019-01-22 21:34:36
rafael_de8,"@00ky he is allergic to some gases, the celery becomes purple when he is near that gases :d",2019-01-22 21:34:39
drakooooon,:),2019-01-22 21:34:39
vivtheimplier,nya ha ha ha ha,2019-01-22 21:34:40
majestyc2k1,no singing!!,2019-01-22 21:34:41
stufew,"i warned you, boy, i warned you!",2019-01-22 21:34:42
ezco81,buahahaha!,2019-01-22 21:34:42
luciangregory,its all gone a bit batman now...,2019-01-22 21:34:43
khrin_sco,"@00ky to ensure the plebby massess read him as ""eccentric""",2019-01-22 21:34:43
dyveklykan,i will peck you to death.,2019-01-22 21:34:44
strawberryrosegarden,nyyyyeeeaahahahaha,2019-01-22 21:34:45
lobstergal,you what makes a villain a bird on his head,2019-01-22 21:34:45
gysevenwho,nyaa ha ha ha ha,2019-01-22 21:34:46
arbitrary_dmz,"should we make an emergency exit on the inside? naah, just make the warning sign bigger",2019-01-22 21:34:48
mightyjone,bird brain,2019-01-22 21:34:49
jive_turkey1999,nyha hahahaha,2019-01-22 21:34:49
chesscape,just kill him already,2019-01-22 21:34:52
yavichan,nyahahaha,2019-01-22 21:34:54
mclarenmercedes_,nyyyhahahahahaha,2019-01-22 21:34:54
brickie78,"@00ky because jnt thought it looked ker-azzy. peter davison agreed, but only if it was explained by the time he left. so it will be, in 5's last story.",2019-01-22 21:35:03
drakooooon,:) curse,2019-01-22 21:35:04
rafael_de8,"i warned you julius, i warned you",2019-01-22 21:35:05
mistersp00n,i warned you would die then i promised you would live forever and now you will die! nyeh heheh,2019-01-22 21:35:06
mitsukara,coin flips twice to get the result he wants? :d,2019-01-22 21:35:09
robogeoff,single song episode,2019-01-22 21:35:10
dyveklykan,i see our 'superiors' have turned up on chat...,2019-01-22 21:35:14
mightyjone,who ate all the celery?,2019-01-22 21:35:21
anesthesiacat,this music is like some late night cinemax movie sort of feel,2019-01-22 21:35:24
forever49x,"huge sign, but no button or way out",2019-01-22 21:35:30
dyveklykan,i guess the shield is off then.,2019-01-22 21:35:30
kinasayuri,that guy is such a bad actor,2019-01-22 21:35:32
arbitrary_dmz,that is one big sign,2019-01-22 21:35:34
fr4gal0t,this is cbs,2019-01-22 21:35:36
matteo_prayer,sono chi no sadameeeeeeeee,2019-01-22 21:35:38
ezco81,space vacuum!,2019-01-22 21:35:39
retro_omegax,thats not how coin flipping works doctor,2019-01-22 21:35:39
spectatorlo_ol,cbs,2019-01-22 21:35:40
drakooooon,:) vaccuum shield,2019-01-22 21:35:40
c141c130,new version of enjoying being without air,2019-01-22 21:35:43
00ky,:(,2019-01-22 21:35:46
anesthesiacat,wait why was that greenscreen,2019-01-22 21:35:58
hayleymdraws,big ole yikes,2019-01-22 21:36:00
mitsukara,"@00ky you could also say the doctor decided to start wearing celery because he liked it on castrovalva when he was eating it there, during his regeneration sickness",2019-01-22 21:36:01
khrin_sco,i have some questions for the physics adviser to the show,2019-01-22 21:36:05
fr4gal0t,ebil cbs,2019-01-22 21:36:06
dyveklykan,this bit doesn't work at all.,2019-01-22 21:36:15
fanofmyles,vacuum sucks.,2019-01-22 21:36:15
monkeysniffer,cmon doktaww save the frooty ginger boi,2019-01-22 21:36:15
shurado2432,that's the same sound went movellans were deactivated.,2019-01-22 21:36:17
majestyc2k1,that guy is annoying,2019-01-22 21:36:20
retro_omegax,uh oh,2019-01-22 21:36:24
brickie78,"@mitsukara ironically, peter davison can't stand the stuff",2019-01-22 21:36:25
doomcoalition,stop tegan!,2019-01-22 21:36:28
kdoomed,oh snap!,2019-01-22 21:36:30
drakooooon,but first let me take a selfie,2019-01-22 21:36:30
retro_omegax,:p,2019-01-22 21:36:31
xhodocto385,za warudo,2019-01-22 21:36:34
zkx7,aaaaaaaaa,2019-01-22 21:36:37
drakooooon,:),2019-01-22 21:36:38
luduvir,ah ah ah,2019-01-22 21:36:38
dammititsnate,dom mommy,2019-01-22 21:36:40
stufew,"oooh, err",2019-01-22 21:36:41
gysevenwho,hmhmhmhhm ha ha ha ha ha ha,2019-01-22 21:36:44
mr_ithil,tegan is helena bonham carter crossed with emilia clarke,2019-01-22 21:36:46
c141c130,plaything for later,2019-01-22 21:36:46
london_1965_,hahahahahahahaha,2019-01-22 21:36:46
mitsukara,"yeah, it's unfortunate :d",2019-01-22 21:36:48
spectatorlo_ol,what do you mean finish with her i wonder,2019-01-22 21:36:50
wendellmn,never cared for turlogh,2019-01-22 21:36:52
anesthesiacat,zwee zwee zwee zwee zwee zwee,2019-01-22 21:36:53
vivtheimplier,led,2019-01-22 21:36:53
josephgioielli,so cringey,2019-01-22 21:36:56
khrin_sco,well that's a bit rohypnol-esque,2019-01-22 21:36:58
draugur_,:d,2019-01-22 21:37:00
hayleymdraws,heeeellllp meeee,2019-01-22 21:37:00
brickie78,@mr_ithil i'm ok with that,2019-01-22 21:37:01
luduvir,boi,2019-01-22 21:37:02
earthtobound,helpppppppp meeeeeeeeeeeeeeeeeeeeeeeeeeeeee,2019-01-22 21:37:03
gatoreyez,acting 100,2019-01-22 21:37:04
gysevenwho,meeeeeee!!!!!!!,2019-01-22 21:37:04
coffeefilter,meeee,2019-01-22 21:37:04
peaeyeennkay,"oh noes, all the vaccum is escaping.",2019-01-22 21:37:04
tltimelord,heeelllpp meeeee,2019-01-22 21:37:04
logan_five,that eternal has a lot of fillings,2019-01-22 21:37:06
mizzy_dragora,helllppp meeee,2019-01-22 21:37:08
ezco81,die! boy!,2019-01-22 21:37:08
pup314,die boy!,2019-01-22 21:37:10
dyveklykan,get more desperate.,2019-01-22 21:37:11
monkeysniffer,ok dats it im throwing the ginger into space,2019-01-22 21:37:14
elkestra,just chuck it out the hole in the floor...,2019-01-22 21:37:15
babu_02,dye boy,2019-01-22 21:37:16
retro_omegax,i like where that is going,2019-01-22 21:37:16
drakooooon,:),2019-01-22 21:37:17
xhodocto385,:( 7,2019-01-22 21:37:17
wonderchemist,boi,2019-01-22 21:37:18
london_1965_,die boi,2019-01-22 21:37:19
spectatorlo_ol,"don't him, he's nothing but trouble",2019-01-22 21:37:24
forever49x,die boy!,2019-01-22 21:37:24
handcancel,someone could write an article on the doctor's lapel pin game,2019-01-22 21:37:24
jive_turkey1999,hellp me!!,2019-01-22 21:37:25
london_1965_,halp mee,2019-01-22 21:37:25
ram99a,"oh, now you want the doctor to you",2019-01-22 21:37:27
drakooooon,:) mommy,2019-01-22 21:37:28
astralunicorn,"turlough, what a chump",2019-01-22 21:37:30
khrin_sco,is there air escaping or his he frying chips?,2019-01-22 21:37:32
london_1965_,doctahhhhhh,2019-01-22 21:37:33
comanderskittles,@toratora_tt qweston wold you like me to cosplay adric or in drag as tegen?,2019-01-22 21:37:34
jive_turkey1999,doctooooor,2019-01-22 21:37:36
josephgioielli,"a crazy ginger screaming at a light bulb, yeah, that's me out you see",2019-01-22 21:37:36
adomnom,he's flipping out :d,2019-01-22 21:37:36
dyveklykan,breath enough to scream.,2019-01-22 21:37:36
ram99a,suspicious doctor face,2019-01-22 21:37:37
milestails1986,tpdrwhosmiley,2019-01-22 21:37:38
toratora_tt,meeeeeeee,2019-01-22 21:37:38
lobstergal,turlough companion don't @ me,2019-01-22 21:37:39
drakooooon,:) mommy me,2019-01-22 21:37:40
london_1965_,doc-tah,2019-01-22 21:37:40
inquisitorwhoviana,my audio cut out and i was just watching turlough stream silently,2019-01-22 21:37:43
monkeysniffer,ohh no doktawww wut the heck,2019-01-22 21:37:45
ram99a,doctor knows something is up,2019-01-22 21:37:48
livinginvideo,is this doctor who vs the q continuum?,2019-01-22 21:37:49
toratora_tt,oooooohhhhhhhhh,2019-01-22 21:37:52
c141c130,the space pirate captain is on top,2019-01-22 21:37:52
coffeefilter,nice furnace grill,2019-01-22 21:37:55
jovetne,@khrin_sco air escaping... awfully,2019-01-22 21:37:56
marianunez40,question of the day...when the five doctors come on?,2019-01-22 21:37:57
robogeoff,i've been wanting to see turlough spaced since he arrived,2019-01-22 21:38:06
ram99a,no five doctors unfortunately due to rights issues,2019-01-22 21:38:15
simongradio,it doesnt,2019-01-22 21:38:17
babu_02,goldeneye,2019-01-22 21:38:18
the_monster_of_peladon,it isnt,2019-01-22 21:38:19
josephgioielli,"you really more boil in the vacuum of space, rather than explode",2019-01-22 21:38:20
hayleymdraws,it's an eye,2019-01-22 21:38:20
livinginvideo,whenever you want on a dvd player near you!,2019-01-22 21:38:22
brickie78,"@marianunez40 never. it's got daleks and wasn't written by terry nation, so it's not happening",2019-01-22 21:38:25
grumpydwarf7,they not showing the 5 doctors,2019-01-22 21:38:27
handcancel,the 5 doctors is not part of this unfortunately,2019-01-22 21:38:27
astralunicorn,eye of rassilon,2019-01-22 21:38:27
majestyc2k1,visine gets the red out,2019-01-22 21:38:28
spectatorlo_ol,eye of ra,2019-01-22 21:38:30
pup314,it is tthe eye of cbs,2019-01-22 21:38:33
marianunez40,no way??? how sad.,2019-01-22 21:38:33
ooevil_goatoo369,5 not happening,2019-01-22 21:38:33
monkeysniffer,throw him to the floor,2019-01-22 21:38:36
anesthesiacat,oh i should have looked up minutes ago,2019-01-22 21:38:36
mightyjone,aye aye,2019-01-22 21:38:38
c141c130,also getting a continuim vibe from this,2019-01-22 21:38:40
xhodocto385,eye destroy,2019-01-22 21:38:41
rafael_de8,it's an,2019-01-22 21:38:51
coffeefilter,decorative celery...so dapper,2019-01-22 21:38:52
kdoomed,oh a jellie baby,2019-01-22 21:38:52
pup314,they showed clips of the 5 doctors,2019-01-22 21:38:53
simongradio,would be after kings demons but as has been said rights issues stop it being shown,2019-01-22 21:38:56
spectatorlo_ol,not a jelly baby,2019-01-22 21:39:01
monkeysniffer,the jelly bean of power ?,2019-01-22 21:39:02
astralunicorn,gem of rassilon,2019-01-22 21:39:03
mrbfox1,the grapes of rassilion,2019-01-22 21:39:04
buttsophagus,she keeps all her jelly beans in there,2019-01-22 21:39:07
handcancel,"the 5 doctors is essentially a big fanservice, but still enjoyable",2019-01-22 21:39:08
khrin_sco,the doctor seems to have stumbled into the big brother diary room,2019-01-22 21:39:09
toratora_tt,gotta admit i fell in love with woofwoof in the last story,2019-01-22 21:39:10
drakooooon,its fascinating,2019-01-22 21:39:10
xeneri,somebody needs to have a proper chat with the terry nation estate ....,2019-01-22 21:39:12
mightyjone,big brother,2019-01-22 21:39:14
marianunez40,so unfortunate.,2019-01-22 21:39:15
hayleymdraws,shiny jelly baby,2019-01-22 21:39:18
majestyc2k1,purdy,2019-01-22 21:39:39
xhodocto385,:) music,2019-01-22 21:39:39
hayleymdraws,"poor tegan, she's always someone's vehicle",2019-01-22 21:39:47
london_1965_,mhhmhmhmh,2019-01-22 21:39:49
rafael_de8,:),2019-01-22 21:39:49
lyk2,gnhihihihi,2019-01-22 21:39:52
retro_omegax,:p,2019-01-22 21:39:54
drakooooon,:),2019-01-22 21:39:58
c141c130,"she's a bad girl, that one is.",2019-01-22 21:40:05
anesthesiacat,ohohohohohohoho,2019-01-22 21:40:07
antaries7,like the incidental music,2019-01-22 21:40:12
majestyc2k1,rack em up,2019-01-22 21:40:12
strawberryrosegarden,"man, tegan really goes through some rough stuff",2019-01-22 21:40:12
polaritylolol,hello chat,2019-01-22 21:40:22
hayleymdraws,pirates!,2019-01-22 21:40:28
josephgioielli,tom baker could have stopped all of,2019-01-22 21:40:35
khrin_sco,much as my parents regret sending me to acting school,2019-01-22 21:40:38
monkeysniffer,time for a good flogging i say,2019-01-22 21:40:38
dyveklykan,he will sing.,2019-01-22 21:40:39
toratora_tt,"tegan is an aussie,she was built for it",2019-01-22 21:40:43
wendellmn,she's really chewing the scenery,2019-01-22 21:40:46
cjmac_,oof,2019-01-22 21:40:47
drakooooon,:),2019-01-22 21:40:48
majestyc2k1,tim curry's sister?,2019-01-22 21:40:50
monkeysniffer,@polaritylolol jello,2019-01-22 21:40:52
spidweb,don't talk to the camera,2019-01-22 21:40:52
luduvir,destruction,2019-01-22 21:40:52
spectatorlo_ol,don't look at the camera,2019-01-22 21:40:53
khrin_sco,she's like a female tim curry and i love it,2019-01-22 21:40:53
c141c130,q,2019-01-22 21:40:53
impoke_,:),2019-01-22 21:40:54
simongradio,@polaritylolol hi,2019-01-22 21:40:56
terry_cooper,4th wall,2019-01-22 21:40:57
drakooooon,:) looking into my soul,2019-01-22 21:40:59
0uchthathurt,female tim curry,2019-01-22 21:41:00
astralunicorn,ahahahaha of rassilon,2019-01-22 21:41:01
ezco81,:p,2019-01-22 21:41:01
cookiemonster523,:d,2019-01-22 21:41:02
war0c,she remind me sloth from goonies,2019-01-22 21:41:04
gysevenwho,jeeze lady stop laughing,2019-01-22 21:41:05
khrin_sco,@majestyc2k1 high5 :),2019-01-22 21:41:06
margflower,@strawberryrosegarden tegan is definitely the most traumatized companion,2019-01-22 21:41:07
jive_turkey1999,dont laugh at me,2019-01-22 21:41:08
xhodocto385,:) fourth wall hanger,2019-01-22 21:41:09
mightyjone,tiarahanger,2019-01-22 21:41:11
ph33ni3,:),2019-01-22 21:41:11
war0c,hey you guuyyyyssss,2019-01-22 21:41:11
gbthevamp,a camphanger!,2019-01-22 21:41:15
arbitrary_dmz,tom baker would have joined as a pirate with no legs,2019-01-22 21:41:16
robogeoff,not that different from actual tim curry,2019-01-22 21:41:17
cjmac_,chicken curry's suster,2019-01-22 21:41:18
sjslis,@xeneri this,2019-01-22 21:41:19
mrmusicman1212,space,2019-01-22 21:41:19
toratora_tt,a step to the left,2019-01-22 21:41:22
xeneri,"yes, look directly into the camera and do a villain laugh",2019-01-22 21:41:24
majestyc2k1,great minds,2019-01-22 21:41:25
comanderskittles,@tortora_tt did you come up with a anser yet,2019-01-22 21:41:32
whokn0ws54,wow tegan,2019-01-22 21:41:34
strawberryrosegarden,@margflower poor tegan :(,2019-01-22 21:41:36
josephgioielli,so we are agreed? will come back when this arc is over?,2019-01-22 21:41:36
mightyjone,teganhanger,2019-01-22 21:41:36
brickie78,@margflower she seem to get mind-controlled a *lot*,2019-01-22 21:41:37
dyveklykan,"oddly, this kind of performance got a pass just a few days ago... when tom was in the part...",2019-01-22 21:41:41
bitstorm_,hands on hips villain laugh,2019-01-22 21:41:44
drakooooon,:),2019-01-22 21:42:00
astralunicorn,and they all died,2019-01-22 21:42:00
mitsukara,"@xeneri probably directed to do so, rather than an error by the actress",2019-01-22 21:42:03
metebelis3,"peter davisons final tweet... i how he feels. ""all this toxicity about a sci-fi show has been sobering, so i'm calling it a day. @peterdavison5 used to be fun. now it's not. must dash. xx""",2019-01-22 21:42:08
mightyjone,nurse gladys hanger,2019-01-22 21:42:13
astralunicorn,he knows,2019-01-22 21:42:17
dyveklykan,clarkson. for men.,2019-01-22 21:42:19
xeneri,"@mitsukara well, yeah. :d",2019-01-22 21:42:25
luciangregory,"ok, no more grand tour adverts... come on",2019-01-22 21:42:28
doom_or_doomy,watches doctor who and gets a :d anime ad,2019-01-22 21:42:33
fr4gal0t,trogdor!,2019-01-22 21:42:35
hayleymdraws,@metebelis3 yikes.. :/,2019-01-22 21:42:40
bitstorm_,twitter is just pure toxicity tbh,2019-01-22 21:43:00
jovetne,is great,2019-01-22 21:43:05
electricmastro,nah bit,2019-01-22 21:43:20
tltimelord,the toxicity surrounding the 13th doctor is extremely toxic,2019-01-22 21:43:20
tltimelord,it seems to be that the past doctors love whittaker enough anyway,2019-01-22 21:43:30
london_1965_,i don't think the fandom will recover from the great series 11 debacle,2019-01-22 21:43:55
mistersp00n,toxicity is often toxic,2019-01-22 21:43:56
draugur_,u said the same thing twice there tltimelord,2019-01-22 21:43:59
impoke_,toxicity is toxic?,2019-01-22 21:44:00
london_1965_,truly divided,2019-01-22 21:44:05
ooevil_goatoo369,@metebelis3 did you find that scratchman info?,2019-01-22 21:44:08
luciangregory,oh youre joking me. more clarkson.,2019-01-22 21:44:14
changewinds,"peter davison had the most misgivings, which is what he got called out for. but people that supported 13 get plenty of toxicity too",2019-01-22 21:44:21
the_captain_jones,sourpls,2019-01-22 21:44:28
handcancel,the excitemnet around jodie's casting actually got me (classic fan) back into the show as a whole,2019-01-22 21:44:32
tltimelord,you what i mean,2019-01-22 21:44:42
mightyjone,endarkenment,2019-01-22 21:44:44
metebelis3,the toxicity in question was aimed at peter for not liking the idea of a woman doctor.,2019-01-22 21:44:45
hayleymdraws,"alexa, play toxic by britney spears",2019-01-22 21:44:50
sleepydog404,what sourpls mean!?,2019-01-22 21:44:56
majestyc2k1,yo ho ho and a bottle of rum,2019-01-22 21:44:56
astralunicorn,another mistake styre,2019-01-22 21:45:00
dimfringes,prince !?!,2019-01-22 21:45:04
josephgioielli,and tristan franum as doctor who,2019-01-22 21:45:14
mclarenmercedes_,stop laughing,2019-01-22 21:45:18
mightyjone,kajagoogoo!,2019-01-22 21:45:18
earthtobound,uh she was looking at the camera,2019-01-22 21:45:21
khrin_sco,oooh the antici...,2019-01-22 21:45:23
bitstorm_,she didnt do the laugh,2019-01-22 21:45:24
astralunicorn,@sleepydog404 better twitch tv plugin emote,2019-01-22 21:45:27
khrin_sco,...pation,2019-01-22 21:45:29
luciangregory,another clarkson advert styre,2019-01-22 21:45:33
doomcoalition,what mean?!?!?!?!,2019-01-22 21:45:36
drakooooon,it means time doesnt exist,2019-01-22 21:45:37
toratora_tt,"known as the plant of mercury , celery is an element that seals, closes, the perfect circle for protection.",2019-01-22 21:45:37
anesthesiacat,as you wiiiiiiiiish,2019-01-22 21:45:40
changewinds,@metebelis3 it's all in how it's said. he didn't think a female would be a good role model for boys.,2019-01-22 21:45:44
howel,@sleepydog404 lose yourself to dance,2019-01-22 21:45:47
metebelis3,@ooevil_goatoo369 i did. that would have been brilliant! there's even a movie poster for it... thanks for the info.,2019-01-22 21:45:51
monkeysniffer,throw hm to the floor,2019-01-22 21:45:58
polaritylolol,@doomcoalition its a plugin emote,2019-01-22 21:46:00
hayleymdraws,pirates,2019-01-22 21:46:01
arbitrary_dmz,new who had too much scooby doo running around and not enough awkward standing around dripping plot exposition,2019-01-22 21:46:07
mistersp00n,"sourpis is an emote code i think. but not everyone sees the image, instead some just see the code",2019-01-22 21:46:07
toratora_tt,sourpls,2019-01-22 21:46:13
astralunicorn,what it all mean?!?!?!?!,2019-01-22 21:46:18
bitstorm_,sourpls,2019-01-22 21:46:26
thedoctoroftheuniverse,"i think that depends on the actress and how she is written can be a good female doctor, but sorry jodie is terrible.",2019-01-22 21:46:28
robogeoff,were you concerned?,2019-01-22 21:46:29
khrin_sco,and he doesn't even notice she changed her tiara! men are such pigs!,2019-01-22 21:46:29
monkeysniffer,hes empty without her (3,2019-01-22 21:46:33
margflower,she doesnt want you,2019-01-22 21:46:34
jovetne,@astralunicorn 42,2019-01-22 21:46:34
drakooooon,hes nice,2019-01-22 21:46:35
sleepydog404,"ah, i see",2019-01-22 21:46:36
ezco81,don't look at rack,2019-01-22 21:46:37
costia,ephemeral-zoned,2019-01-22 21:46:38
jsung1,:d,2019-01-22 21:46:40
josephgioielli,so everyone is creepin' on tegan,2019-01-22 21:46:43
drakooooon,i like him tegan,2019-01-22 21:46:44
marianunez40,desperate..,2019-01-22 21:46:45
mightyjone,harassment!,2019-01-22 21:46:47
mclarenmercedes_,<3,2019-01-22 21:46:47
